auroc,brier
0.9082492226740013,0.08945496302872137
0.8986062311624732,0.09472814415933666
0.930565276652177,0.08269724905134289
0.9243500726626837,0.08167822570617964
0.9300761784752849,0.08352990030316382
0.9231690983018417,0.08582985741506259
0.9337863354037267,0.07958038671998655
0.9228606938605094,0.08700168421850533
0.908067738791423,0.08895116606796188
0.9215811747242316,0.0835529854003168
0.9138043195420245,0.08941051852575284
0.906991304347826,0.08895325075349493
0.9242666390496611,0.08470137273428624
0.9173091410736822,0.08707712289485771
0.9131744891443168,0.08804868685411399
0.917874308019225,0.09068036283159728
0.9085012673355114,0.08765327146364425
0.9253524584414674,0.08635929478988226
0.9206410426289089,0.0886315297154724
0.9268266229050542,0.08063211379990735
0.9199826086956522,0.08487642649248353
0.895014273781221,0.10199694400490462
0.9047522672294985,0.09404309968632564
0.9118810916179336,0.08848196586723346
0.9076832753303342,0.09344740644849807
0.9232332769129921,0.08232365433191546
0.9124893592323169,0.09129821838532723
0.9130244644001674,0.09021077553996842
0.8994987590862975,0.09749518918623983
0.9129472086766635,0.09263055565197872
0.9274643021930136,0.07984537402148816
0.9123660741743034,0.08405883476491259
0.9315712236775866,0.08163203773970519
0.9223069128494866,0.08684430390323492
0.9167088241670882,0.08949340552707039
0.9174264705882353,0.083554104574809
0.9201013624856269,0.08368325112535172
0.905458395146855,0.09555575366604702
0.9219694611851474,0.08950653288046817
0.9064642997517205,0.09241059543838247
0.9346159549403449,0.0812414111500252
0.9187581997274277,0.09049273061310215
0.8996702435396213,0.09701577525472184
0.9226474862510805,0.08714930941791346
0.9126625051363426,0.09550276440468514
0.8988834546511374,0.09479964630680426
0.9291741985033108,0.0826134318197059
0.9114513328853047,0.09309781126586211
0.9143538963035858,0.08739236359765225
0.9292912736843091,0.08299249307374028
0.9146867909110143,0.08384111584430275
0.9160249961306299,0.08426606290894526
0.9156554656106226,0.09035470029986102
0.9304819413947149,0.07871024001874728
0.8991407407407408,0.09811616044783322
0.9214840198124873,0.08879247596361307
0.9171755425564561,0.08544836915803342
0.9212917392291966,0.08565881037795034
0.923410962962963,0.08334269597826642
0.9002900652646846,0.10144261624344532
0.9107898273618175,0.09364820225428772
0.9338038509261408,0.07876586562408276
0.91193933996882,0.09087868894267997
0.9257764930192509,0.08185526187620984
0.892999569469217,0.0934431926907583
0.9125440107518741,0.0867821301202575
0.911738973804745,0.08904470987307347
0.9227964151539881,0.0818376731479651
0.9234309448284203,0.08576523113650131
0.9211719684286056,0.084171591770427
0.9142471418562127,0.08845851153280586
0.9244853074269959,0.07751986836086953
0.9123438387119394,0.09373469816017159
0.9152086952518711,0.0886920399924757
0.9228243252435269,0.08579491309156348
0.9063033078691685,0.09573936183932263
0.9188841736283484,0.0884383012037246
0.9127987532447005,0.08433243131700452
0.9119632143513688,0.08806482400580647
0.8948073308270676,0.09980601765564188
0.9058613408247366,0.09248279588739339
0.9150479801888253,0.08618934719087516
0.9165881096028154,0.09504518103874308
0.9063107998585895,0.09156671895546141
0.9219453023716923,0.08604985701960492
0.9098360655737705,0.08746130781726437
0.8959666275459983,0.09787271887059099
0.908249413189975,0.09209575904587744
0.8958124198398094,0.09748321626253206
0.9049767303786018,0.09304523291753777
0.9189377736573008,0.08849831738120154
0.8944032800189521,0.09839134026551831
0.9177626255163145,0.08547086649299276
0.9103798495914617,0.09550456879408639
0.910136888888889,0.08893186306911362
0.9223677718020624,0.08057218588912705
0.919771886677343,0.08180900916499627
0.9131018382082075,0.09318472822194944
0.9154107336325646,0.08517106299896253
0.9165385311689095,0.08758987394553874
0.9165212981744422,0.08488104864676782
0.9214798264481199,0.08877110040217148
0.9190840909090909,0.09187884438504869
0.9059722391330818,0.08984763538730799
0.9126152850696171,0.08978360796217447
0.9050427437884299,0.09908274243188096
0.9121490442054958,0.09366231998592742
0.9168436913061748,0.08961023041649241
0.9162384475831347,0.08860721085573206
0.9167461525452393,0.0947366083309738
0.9195771316761808,0.08720637626744865
0.9216579276891806,0.08103028418521047
0.908653846153846,0.09213469583108205
0.9193290349938802,0.08534788108646686
0.9074191966348828,0.09115967381726833
0.9084375989863794,0.08774058907175188
0.9226207326385502,0.08830054642603197
0.9043590134978958,0.09184749733983404
0.9187597948024129,0.08788399296465613
0.9222408623643632,0.089409977250715
0.9060776782492168,0.09866965634324777
